,label,tweet,tokenize_text,stop removal text,stemmed_text
3875,Positif,ini hari lahir terima kasih kakak nama pengguna untuk tulisan di uniform resource locator selalu jadi kata terbaik disat hari lahir datang this word never old,"['ini', 'hari', 'lahir', 'terima', 'kasih', 'kakak', 'nama', 'pengguna', 'untuk', 'tulisan', 'di', 'uniform', 'resource', 'locator', 'selalu', 'jadi', 'kata', 'terbaik', 'disat', 'hari', 'lahir', 'datang', 'this', 'word', 'never', 'old']","['hari', 'lahir', 'terima', 'kasih', 'kakak', 'nama', 'pengguna', 'tulisan', 'uniform', 'resource', 'locator', 'selalu', 'jadi', 'kata', 'terbaik', 'disat', 'hari', 'lahir', 'datang', 'this', 'word', 'never', 'old']",hari lahir terima kasih kakak nama guna tulis uniform resource locator selalu jadi kata baik sat hari lahir datang this word never old
3876,Negatif,nama pengguna iya benar kak waktu setahun skip minum obat itu dia ikut saran keluarganya ke pengobatan alternatif dukun makanya malah tambah parah dan pas balik ke rumah sakit jiwa untuk berobat lagi baru ketahuan kalau dia kena skizo,"['nama', 'pengguna', 'iya', 'benar', 'kak', 'waktu', 'setahun', 'skip', 'minum', 'obat', 'itu', 'dia', 'ikut', 'saran', 'keluarganya', 'ke', 'pengobatan', 'alternatif', 'dukun', 'makanya', 'malah', 'tambah', 'parah', 'dan', 'pas', 'balik', 'ke', 'rumah', 'sakit', 'jiwa', 'untuk', 'berobat', 'lagi', 'baru', 'ketahuan', 'kalau', 'dia', 'kena', 'skizo']","['nama', 'pengguna', 'iya', 'benar', 'kak', 'waktu', 'setahun', 'skip', 'minum', 'obat', 'ikut', 'saran', 'keluarganya', 'pengobatan', 'alternatif', 'dukun', 'makanya', 'malah', 'tambah', 'parah', 'pas', 'balik', 'rumah', 'sakit', 'jiwa', 'berobat', 'baru', 'ketahuan', 'kalau', 'dia', 'kena', 'skizo']",nama guna iya benar kak waktu tahun skip minum obat ikut saran keluarga obat alternatif dukun makanya malah tambah parah pas balik rumah sakit jiwa obat baru tahu kalau dia kena skizo
3877,Positif,nama pengguna sayangnya aku ke mereka kayak cintanya yang bikin kecap bango ke malika sayangku bukan sayang abalnya pengguna fromyg dan antekantek sayangku sampai aku jadi kaum misquen,"['nama', 'pengguna', 'sayangnya', 'aku', 'ke', 'mereka', 'kayak', 'cintanya', 'yang', 'bikin', 'kecap', 'bango', 'ke', 'malika', 'sayangku', 'bukan', 'sayang', 'abalnya', 'pengguna', 'fromyg', 'dan', 'antekantek', 'sayangku', 'sampai', 'aku', 'jadi', 'kaum', 'misquen']","['nama', 'pengguna', 'sayangnya', 'aku', 'mereka', 'kayak', 'cintanya', 'bikin', 'kecap', 'bango', 'malika', 'sayangku', 'bukan', 'sayang', 'abalnya', 'pengguna', 'fromyg', 'antekantek', 'sayangku', 'aku', 'jadi', 'kaum', 'misquen']",nama guna sayang aku mereka kayak cinta bikin kecap bango malika sayang bukan sayang abalnya guna fromyg antekantek sayang aku jadi kaum misquen
3878,Negatif,lah saya memang tidak suka tetapi bukan paksan saya lebih jijik lihat pendukungnya banteng sama owi segala cara dilakukan dan muslim di buly wkwk uniform resource locator,"['lah', 'saya', 'memang', 'tidak', 'suka', 'tetapi', 'bukan', 'paksan', 'saya', 'lebih', 'jijik', 'lihat', 'pendukungnya', 'banteng', 'sama', 'owi', 'segala', 'cara', 'dilakukan', 'dan', 'muslim', 'di', 'buly', 'wkwk', 'uniform', 'resource', 'locator']","['lah', 'memang', 'suka', 'bukan', 'paksan', 'lebih', 'jijik', 'lihat', 'pendukungnya', 'banteng', 'sama', 'owi', 'segala', 'cara', 'dilakukan', 'muslim', 'buly', 'wkwk', 'uniform', 'resource', 'locator']",lah memang suka bukan paksan lebih jijik lihat dukung banteng sama owi segala cara laku muslim buly wkwk uniform resource locator
3879,Negatif,jadi ingat gue dulu pernah di usir dari rumah sama emak gara gara menghilangkan taperwer yang satu set kayak sejenis rantang semenjak itu gue tidak mau lagi dekat dekat sama taperwer mak gue ngeri di tuduh lagi,"['jadi', 'ingat', 'gue', 'dulu', 'pernah', 'di', 'usir', 'dari', 'rumah', 'sama', 'emak', 'gara', 'gara', 'menghilangkan', 'taperwer', 'yang', 'satu', 'set', 'kayak', 'sejenis', 'rantang', 'semenjak', 'itu', 'gue', 'tidak', 'mau', 'lagi', 'dekat', 'dekat', 'sama', 'taperwer', 'mak', 'gue', 'ngeri', 'di', 'tuduh', 'lagi']","['jadi', 'ingat', 'gue', 'dulu', 'pernah', 'usir', 'rumah', 'sama', 'emak', 'gara', 'gara', 'menghilangkan', 'taperwer', 'satu', 'set', 'kayak', 'sejenis', 'rantang', 'semenjak', 'gue', 'mau', 'dekat', 'dekat', 'sama', 'taperwer', 'mak', 'gue', 'ngeri', 'tuduh']",jadi ingat gue dulu pernah usir rumah sama emak gara gara hilang taperwer satu set kayak jenis rantang semenjak gue mau dekat dekat sama taperwer mak gue ngeri tuduh
3880,Negatif,sebenarnya saya miris juga siapa orang yang mengakulturasikan gaya dan paham casual di kalangan suporter bandung seiringnya waktu berjalan lalu timbul lah beberapa organisasi yang mengatasnamakan casual,"['sebenarnya', 'saya', 'miris', 'juga', 'siapa', 'orang', 'yang', 'mengakulturasikan', 'gaya', 'dan', 'paham', 'casual', 'di', 'kalangan', 'suporter', 'bandung', 'seiringnya', 'waktu', 'berjalan', 'lalu', 'timbul', 'lah', 'beberapa', 'organisasi', 'yang', 'mengatasnamakan', 'casual']","['sebenarnya', 'miris', 'siapa', 'orang', 'mengakulturasikan', 'gaya', 'paham', 'casual', 'kalangan', 'suporter', 'bandung', 'seiringnya', 'waktu', 'berjalan', 'lalu', 'timbul', 'lah', 'beberapa', 'organisasi', 'mengatasnamakan', 'casual']",benar miris siapa orang akulturasi gaya paham casual kalang suporter bandung iring waktu jalan lalu timbul lah beberapa organisasi mengatasnamakan casual
3881,Positif,wahai yang maha cinta sandingkanlah aku dengan jiwa pilihanmu yang karena kebaikanku baikanlah ia tapi jika ia lebih baik baikanlah aku,"['wahai', 'yang', 'maha', 'cinta', 'sandingkanlah', 'aku', 'dengan', 'jiwa', 'pilihanmu', 'yang', 'karena', 'kebaikanku', 'baikanlah', 'ia', 'tapi', 'jika', 'ia', 'lebih', 'baik', 'baikanlah', 'aku']","['wahai', 'maha', 'cinta', 'sandingkanlah', 'aku', 'jiwa', 'pilihanmu', 'karena', 'kebaikanku', 'baikanlah', 'tapi', 'ia', 'lebih', 'baik', 'baikanlah', 'aku']",wahai maha cinta sanding aku jiwa pilih karena baik baik tapi ia lebih baik baik aku
3882,Negatif,nama pengguna kenapa ya ada ugm cantik ugm tampan tetapi tidak ada ugm juara ugm berprestasi kan kalau fisik itu sudah dari tuhan kalau prestasi kan diusahakan protesdewe,"['nama', 'pengguna', 'kenapa', 'ya', 'ada', 'ugm', 'cantik', 'ugm', 'tampan', 'tetapi', 'tidak', 'ada', 'ugm', 'juara', 'ugm', 'berprestasi', 'kan', 'kalau', 'fisik', 'itu', 'sudah', 'dari', 'tuhan', 'kalau', 'prestasi', 'kan', 'diusahakan', 'protesdewe']","['nama', 'pengguna', 'ya', 'ugm', 'cantik', 'ugm', 'tampan', 'tidak', 'ugm', 'juara', 'ugm', 'berprestasi', 'kan', 'kalau', 'fisik', 'sudah', 'tuhan', 'kalau', 'prestasi', 'kan', 'diusahakan', 'protesdewe']",nama guna ya ugm cantik ugm tampan tidak ugm juara ugm prestasi kan kalau fisik sudah tuhan kalau prestasi kan usaha protesdewe
3883,Negatif,tidak ada maksud untuk melemahkan negara islam secara umumnya tapi persatuan bangsa islam kapan terwujud dan saya melihat yang turki dengan erdogan nya sudah berbuat tapi belum cukup saya sebagai seorang muslim melihat nya keterlaluan yang di perbuat israel laknatulah uniform resource locator,"['tidak', 'ada', 'maksud', 'untuk', 'melemahkan', 'negara', 'islam', 'secara', 'umumnya', 'tapi', 'persatuan', 'bangsa', 'islam', 'kapan', 'terwujud', 'dan', 'saya', 'melihat', 'yang', 'turki', 'dengan', 'erdogan', 'nya', 'sudah', 'berbuat', 'tapi', 'belum', 'cukup', 'saya', 'sebagai', 'seorang', 'muslim', 'melihat', 'nya', 'keterlaluan', 'yang', 'di', 'perbuat', 'israel', 'laknatulah', 'uniform', 'resource', 'locator']","['ada', 'maksud', 'melemahkan', 'negara', 'islam', 'umumnya', 'persatuan', 'bangsa', 'islam', 'kapan', 'terwujud', 'melihat', 'turki', 'erdogan', 'nya', 'berbuat', 'belum', 'cukup', 'saya', 'sebagai', 'seorang', 'muslim', 'melihat', 'nya', 'keterlaluan', 'di', 'perbuat', 'israel', 'laknatulah', 'uniform', 'resource', 'locator']",ada maksud lemah negara islam umum satu bangsa islam kapan wujud lihat turki erdogan nya buat belum cukup saya bagai orang muslim lihat nya terlalu di buat israel laknatulah uniform resource locator
3884,Negatif,mu guys aku tadi habis pergi cuma pakai bedak lipstik doang sih nah bersihkan muka nya pakai mc viva mw pixy doang terus habis itu pakai toner viva tidak apa apa kan ya kalau tidak cuci muka pakai fw takut ke kamar mandi jam segini,"['mu', 'guys', 'aku', 'tadi', 'habis', 'pergi', 'cuma', 'pakai', 'bedak', 'lipstik', 'doang', 'sih', 'nah', 'bersihkan', 'muka', 'nya', 'pakai', 'mc', 'viva', 'mw', 'pixy', 'doang', 'terus', 'habis', 'itu', 'pakai', 'toner', 'viva', 'tidak', 'apa', 'apa', 'kan', 'ya', 'kalau', 'tidak', 'cuci', 'muka', 'pakai', 'fw', 'takut', 'ke', 'kamar', 'mandi', 'jam', 'segini']","['mu', 'guys', 'aku', 'tadi', 'habis', 'pergi', 'cuma', 'pakai', 'bedak', 'lipstik', 'doang', 'sih', 'nah', 'bersihkan', 'muka', 'nya', 'pakai', 'mc', 'viva', 'mw', 'pixy', 'doang', 'terus', 'habis', 'pakai', 'toner', 'viva', 'apa', 'apa', 'kan', 'kalau', 'cuci', 'muka', 'pakai', 'fw', 'takut', 'kamar', 'mandi', 'jam', 'segini']",mu guys aku tadi habis pergi cuma pakai bedak lipstik doang sih nah sih muka nya pakai mc viva mw pixy doang terus habis pakai toner viva apa apa kan kalau cuci muka pakai fw takut kamar mandi jam gin
3885,Positif,hai remaja bangkitlah dunia ini bukan hanya tentang cinta harga diri ataupun ketenaran tapi tentang bagaimana kita berkarya berinovasi dan membangun negara ini,"['hai', 'remaja', 'bangkitlah', 'dunia', 'ini', 'bukan', 'hanya', 'tentang', 'cinta', 'harga', 'diri', 'ataupun', 'ketenaran', 'tapi', 'tentang', 'bagaimana', 'kita', 'berkarya', 'berinovasi', 'dan', 'membangun', 'negara', 'ini']","['hai', 'remaja', 'bangkitlah', 'dunia', 'bukan', 'tentang', 'cinta', 'harga', 'diri', 'ataupun', 'ketenaran', 'tentang', 'bagaimana', 'berkarya', 'berinovasi', 'membangun', 'negara']",hai remaja bangkit dunia bukan tentang cinta harga diri atau tenar tentang bagaimana karya inovasi bangun negara
3886,Positif,nama pengguna ya sudah kita ke apartemen sekarang ya sayang ucapnya sambil tersenyum amber pun berjalan sambil mengengam tangan kekasihnya ke loby kamu tunggu di sini ya sayang aku ambil mobil dulu ucapnya sambil melepas gengaman tangan kekasihnya,"['nama', 'pengguna', 'ya', 'sudah', 'kita', 'ke', 'apartemen', 'sekarang', 'ya', 'sayang', 'ucapnya', 'sambil', 'tersenyum', 'amber', 'pun', 'berjalan', 'sambil', 'mengengam', 'tangan', 'kekasihnya', 'ke', 'loby', 'kamu', 'tunggu', 'di', 'sini', 'ya', 'sayang', 'aku', 'ambil', 'mobil', 'dulu', 'ucapnya', 'sambil', 'melepas', 'gengaman', 'tangan', 'kekasihnya']","['nama', 'pengguna', 'sudah', 'apartemen', 'sekarang', 'sayang', 'ucapnya', 'tersenyum', 'amber', 'berjalan', 'mengengam', 'tangan', 'kekasihnya', 'ke', 'loby', 'kamu', 'tunggu', 'sini', 'sayang', 'aku', 'ambil', 'mobil', 'dulu', 'ucapnya', 'melepas', 'gengaman', 'tangan', 'kekasihnya']",nama guna sudah apartemen sekarang sayang ucap senyum amber jalan mengengam tangan kasih ke loby kamu tunggu sini sayang aku ambil mobil dulu ucap lepas gengaman tangan kasih
3887,Positif,ini kenapa menurut saya bagusnya al alquran itu bukan sekadar dibaca dalam tafsir juga kadang ada penyebab kenapa ayat tersebut turun yang bawa arti yang atas adalah tafsirnya uniform resource locator,"['ini', 'kenapa', 'menurut', 'saya', 'bagusnya', 'al', 'alquran', 'itu', 'bukan', 'sekadar', 'dibaca', 'dalam', 'tafsir', 'juga', 'kadang', 'ada', 'penyebab', 'kenapa', 'ayat', 'tersebut', 'turun', 'yang', 'bawa', 'arti', 'yang', 'atas', 'adalah', 'tafsirnya', 'uniform', 'resource', 'locator']","['saya', 'bagusnya', 'al', 'alquran', 'bukan', 'sekadar', 'dibaca', 'tafsir', 'kadang', 'penyebab', 'kenapa', 'ayat', 'tersebut', 'turun', 'bawa', 'arti', 'atas', 'tafsirnya', 'uniform', 'resource', 'locator']",saya bagus al alquran bukan sekadar baca tafsir kadang sebab kenapa ayat sebut turun bawa arti atas tafsir uniform resource locator
3888,Positif,sudah maghrib aku salat dulu ya seperti biasa akan ku sebut namamu dalam doa ku kali ini aku akan lebih bersunguhsunguh meminta dan memohon kepadanya untuk kesembuhan dan kesehatanmu serta kebahagianmu aku sayang kamu nama pengguna getwelsonleteuk,"['sudah', 'maghrib', 'aku', 'salat', 'dulu', 'ya', 'seperti', 'biasa', 'akan', 'ku', 'sebut', 'namamu', 'dalam', 'doa', 'ku', 'kali', 'ini', 'aku', 'akan', 'lebih', 'bersunguhsunguh', 'meminta', 'dan', 'memohon', 'kepadanya', 'untuk', 'kesembuhan', 'dan', 'kesehatanmu', 'serta', 'kebahagianmu', 'aku', 'sayang', 'kamu', 'nama', 'pengguna', 'getwelsonleteuk']","['maghrib', 'aku', 'salat', 'dulu', 'seperti', 'biasa', 'ku', 'sebut', 'namamu', 'doa', 'ku', 'kali', 'aku', 'lebih', 'bersunguhsunguh', 'meminta', 'memohon', 'kepadanya', 'kesembuhan', 'kesehatanmu', 'kebahagianmu', 'aku', 'sayang', 'kamu', 'nama', 'pengguna', 'getwelsonleteuk']",maghrib aku salat dulu seperti biasa ku sebut nama doa ku kali aku lebih bersunguhsunguh minta mohon kepada sembuh sehat kebahagianmu aku sayang kamu nama guna getwelsonleteuk
3889,Positif,iya paling suka kalau bahasanya sudah aku kamu atau aku kamu begitu by the way ada rekomendasi f nct yang bagus tak kalau bisa yang sudah complete tetapi kalaupun belum kalau bisa yang updatenya cepat wkwk,"['iya', 'paling', 'suka', 'kalau', 'bahasanya', 'sudah', 'aku', 'kamu', 'atau', 'aku', 'kamu', 'begitu', 'by', 'the', 'way', 'ada', 'rekomendasi', 'f', 'nct', 'yang', 'bagus', 'tak', 'kalau', 'bisa', 'yang', 'sudah', 'complete', 'tetapi', 'kalaupun', 'belum', 'kalau', 'bisa', 'yang', 'updatenya', 'cepat', 'wkwk']","['iya', 'paling', 'suka', 'kalau', 'bahasanya', 'aku', 'kamu', 'aku', 'kamu', 'by', 'the', 'way', 'rekomendasi', 'f', 'nct', 'bagus', 'tak', 'kalau', 'yang', 'complete', 'kalaupun', 'kalau', 'yang', 'updatenya', 'cepat', 'wkwk']",iya paling suka kalau bahasa aku kamu aku kamu by the way rekomendasi f nct bagus tak kalau yang complete kalaupun kalau yang updatenya cepat wkwk
3890,Negatif,razan alnajar petugas medis palestina tahun gugur di medan perjuangan turut berduka cita sedalamdalamnya razanajar palestina uniform resource locator,"['razan', 'alnajar', 'petugas', 'medis', 'palestina', 'tahun', 'gugur', 'di', 'medan', 'perjuangan', 'turut', 'berduka', 'cita', 'sedalamdalamnya', 'razanajar', 'palestina', 'uniform', 'resource', 'locator']","['razan', 'alnajar', 'petugas', 'medis', 'palestina', 'tahun', 'gugur', 'medan', 'perjuangan', 'turut', 'berduka', 'cita', 'sedalamdalamnya', 'razanajar', 'palestina', 'uniform', 'resource', 'locator']",razan alnajar tugas medis palestina tahun gugur medan juang turut duka cita sedalamdalamnya razanajar palestina uniform resource locator
3891,Positif,nama pengguna nama pengguna parah kan wonhe kan cantik banget,"['nama', 'pengguna', 'nama', 'pengguna', 'parah', 'kan', 'wonhe', 'kan', 'cantik', 'banget']","['nama', 'pengguna', 'nama', 'pengguna', 'parah', 'kan', 'wonhe', 'kan', 'cantik', 'banget']",nama guna nama guna parah kan wonhe kan cantik banget
3892,Negatif,tapi gue takut kalau dia nanti merasa tidak mau ditemani terus menjauh terus menyindir terus ku tak enak lagi dan malas ngampus dan macammacam akibat,"['tapi', 'gue', 'takut', 'kalau', 'dia', 'nanti', 'merasa', 'tidak', 'mau', 'ditemani', 'terus', 'menjauh', 'terus', 'menyindir', 'terus', 'ku', 'tak', 'enak', 'lagi', 'dan', 'malas', 'ngampus', 'dan', 'macammacam', 'akibat']","['gue', 'takut', 'kalau', 'nanti', 'merasa', 'mau', 'ditemani', 'terus', 'menjauh', 'terus', 'menyindir', 'terus', 'ku', 'tak', 'enak', 'malas', 'ngampus', 'dan', 'macammacam', 'akibat']",gue takut kalau nanti rasa mau tani terus jauh terus sindir terus ku tak enak malas ngampus dan macammacam akibat
3893,Negatif,hari ini ketemu dia lagi setelah ganti nomor whatsap dan dia tidak save nomor gue yang baru bikin gue galau sampai sekarang dan dengan muka imutnya dia nampakin mula begitu saja tadi senyum mengajak mengobrol ku terus buang muka padahal rindu,"['hari', 'ini', 'ketemu', 'dia', 'lagi', 'setelah', 'ganti', 'nomor', 'whatsap', 'dan', 'dia', 'tidak', 'save', 'nomor', 'gue', 'yang', 'baru', 'bikin', 'gue', 'galau', 'sampai', 'sekarang', 'dan', 'dengan', 'muka', 'imutnya', 'dia', 'nampakin', 'mula', 'begitu', 'saja', 'tadi', 'senyum', 'mengajak', 'mengobrol', 'ku', 'terus', 'buang', 'muka', 'padahal', 'rindu']","['hari', 'ketemu', 'lagi', 'ganti', 'nomor', 'whatsap', 'save', 'nomor', 'gue', 'baru', 'bikin', 'gue', 'galau', 'sekarang', 'dengan', 'muka', 'imutnya', 'dia', 'nampakin', 'mula', 'saja', 'tadi', 'senyum', 'mengajak', 'mengobrol', 'ku', 'terus', 'buang', 'muka', 'padahal', 'rindu']",hari ketemu lagi ganti nomor whatsap save nomor gue baru bikin gue galau sekarang dengan muka imutnya dia nampakin mula saja tadi senyum ajak obrol ku terus buang muka padahal rindu
3894,Positif,muka gue mang tidak indah tetapi at least gue bisa jalan ke tempat yang indah myfaceismyproblemnotyours dibikinasikaja familytime qualitytime munduk bali indonesia uniform resource locator,"['muka', 'gue', 'mang', 'tidak', 'indah', 'tetapi', 'at', 'least', 'gue', 'bisa', 'jalan', 'ke', 'tempat', 'yang', 'indah', 'myfaceismyproblemnotyours', 'dibikinasikaja', 'familytime', 'qualitytime', 'munduk', 'bali', 'indonesia', 'uniform', 'resource', 'locator']","['muka', 'gue', 'mang', 'indah', 'at', 'least', 'gue', 'jalan', 'tempat', 'indah', 'myfaceismyproblemnotyours', 'dibikinasikaja', 'familytime', 'qualitytime', 'munduk', 'bali', 'indonesia', 'uniform', 'resource', 'locator']",muka gue mang indah at least gue jalan tempat indah myfaceismyproblemnotyours dibikinasikaja familytime qualitytime munduk bal indonesia uniform resource locator
3895,Negatif,khawatir sih takut terjadi yang aneh sama dia tapi aku tetap kekeh tidak mau hubungi dia dulu,"['khawatir', 'sih', 'takut', 'terjadi', 'yang', 'aneh', 'sama', 'dia', 'tapi', 'aku', 'tetap', 'kekeh', 'tidak', 'mau', 'hubungi', 'dia', 'dulu']","['khawatir', 'sih', 'takut', 'terjadi', 'aneh', 'sama', 'tapi', 'aku', 'tetap', 'kekeh', 'mau', 'hubungi', 'dulu']",khawatir sih takut jadi aneh sama tapi aku tetap kekeh mau hubung dulu
3896,Positif,nama pengguna semuanya entah kenapa ya semua bias gue bikin gue kadang lupa kalau gue itu butiran debu mereka itu benar bisa bikin gue jadi spesial makanya gue sayang banget sama mereka,"['nama', 'pengguna', 'semuanya', 'entah', 'kenapa', 'ya', 'semua', 'bias', 'gue', 'bikin', 'gue', 'kadang', 'lupa', 'kalau', 'gue', 'itu', 'butiran', 'debu', 'mereka', 'itu', 'benar', 'bisa', 'bikin', 'gue', 'jadi', 'spesial', 'makanya', 'gue', 'sayang', 'banget', 'sama', 'mereka']","['nama', 'pengguna', 'semuanya', 'entah', 'ya', 'semua', 'bias', 'gue', 'bikin', 'gue', 'kadang', 'lupa', 'kalau', 'gue', 'butiran', 'debu', 'itu', 'benar', 'bikin', 'gue', 'jadi', 'spesial', 'makanya', 'gue', 'sayang', 'banget', 'sama']",nama guna semua entah ya semua bias gue bikin gue kadang lupa kalau gue butir debu itu benar bikin gue jadi spesial makanya gue sayang banget sama
3897,Negatif,halo nama pengguna nama pengguna akhirnya kemarin saya bisa tukar di carls junior play station itupun ditolak dulu awalnya karena belum ada token toko masukan lain kali untuk promo kalau belum siap semua dari nama pengguna atau carls junior jangan jual dulu ke publik,"['halo', 'nama', 'pengguna', 'nama', 'pengguna', 'akhirnya', 'kemarin', 'saya', 'bisa', 'tukar', 'di', 'carls', 'junior', 'play', 'station', 'itupun', 'ditolak', 'dulu', 'awalnya', 'karena', 'belum', 'ada', 'token', 'toko', 'masukan', 'lain', 'kali', 'untuk', 'promo', 'kalau', 'belum', 'siap', 'semua', 'dari', 'nama', 'pengguna', 'atau', 'carls', 'junior', 'jangan', 'jual', 'dulu', 'ke', 'publik']","['halo', 'nama', 'pengguna', 'nama', 'pengguna', 'akhirnya', 'kemarin', 'bisa', 'tukar', 'carls', 'junior', 'play', 'station', 'itupun', 'ditolak', 'dulu', 'awalnya', 'token', 'toko', 'masukan', 'kali', 'promo', 'kalau', 'belum', 'siap', 'semua', 'nama', 'pengguna', 'carls', 'junior', 'jangan', 'jual', 'dulu', 'publik']",halo nama guna nama guna akhir kemarin bisa tukar carls junior play station itu tolak dulu awal token toko masuk kali promo kalau belum siap semua nama guna carls junior jangan jual dulu publik
3898,Negatif,terlalu banyak momen pencitran di postingan instagram nih ingin menghapus tapi sudah ke posting ya sudah deh biarkan saja ya sekarang berusaha agar tidak terjadi hal seperti itu lagi saja,"['terlalu', 'banyak', 'momen', 'pencitran', 'di', 'postingan', 'instagram', 'nih', 'ingin', 'menghapus', 'tapi', 'sudah', 'ke', 'posting', 'ya', 'sudah', 'deh', 'biarkan', 'saja', 'ya', 'sekarang', 'berusaha', 'agar', 'tidak', 'terjadi', 'hal', 'seperti', 'itu', 'lagi', 'saja']","['terlalu', 'banyak', 'momen', 'pencitran', 'postingan', 'instagram', 'nih', 'menghapus', 'sudah', 'posting', 'sudah', 'deh', 'biarkan', 'ya', 'sekarang', 'berusaha', 'tidak', 'terjadi', 'seperti', 'lagi']",terlalu banyak momen pencitran postingan instagram nih hapus sudah posting sudah deh biar ya sekarang usaha tidak jadi seperti lagi
3899,Positif,haha bodoh amat deh yang penting di video ini se frame sama danielsayang banget dong sama dia dan mereka nama pengguna,"['haha', 'bodoh', 'amat', 'deh', 'yang', 'penting', 'di', 'video', 'ini', 'se', 'frame', 'sama', 'danielsayang', 'banget', 'dong', 'sama', 'dia', 'dan', 'mereka', 'nama', 'pengguna']","['haha', 'bodoh', 'deh', 'penting', 'video', 'se', 'frame', 'sama', 'danielsayang', 'banget', 'dong', 'sama', 'dan', 'nama', 'pengguna']",haha bodoh deh penting video se frame sama danielsayang banget dong sama dan nama guna
3900,Positif,nama pengguna bersyukurlah pacar kamu masih cerita ke kamu itu artinya dia sayang sama kamu bikin pacar kamu senyaman mungkin sama kamu dengan cara kamu sendiri jangan cemburu buta,"['nama', 'pengguna', 'bersyukurlah', 'pacar', 'kamu', 'masih', 'cerita', 'ke', 'kamu', 'itu', 'artinya', 'dia', 'sayang', 'sama', 'kamu', 'bikin', 'pacar', 'kamu', 'senyaman', 'mungkin', 'sama', 'kamu', 'dengan', 'cara', 'kamu', 'sendiri', 'jangan', 'cemburu', 'buta']","['nama', 'pengguna', 'bersyukurlah', 'pacar', 'kamu', 'cerita', 'kamu', 'artinya', 'sayang', 'sama', 'kamu', 'bikin', 'pacar', 'kamu', 'senyaman', 'mungkin', 'sama', 'kamu', 'cara', 'kamu', 'sendiri', 'jangan', 'cemburu', 'buta']",nama guna syukur pacar kamu cerita kamu arti sayang sama kamu bikin pacar kamu nyaman mungkin sama kamu cara kamu sendiri jangan cemburu buta
3901,Positif,terima kasih suam sudah ngeluangin waktu nya buat kita jalan kita jarang ketemu tetap jaga kesehatan ya sayang,"['terima', 'kasih', 'suam', 'sudah', 'ngeluangin', 'waktu', 'nya', 'buat', 'kita', 'jalan', 'kita', 'jarang', 'ketemu', 'tetap', 'jaga', 'kesehatan', 'ya', 'sayang']","['terima', 'kasih', 'suam', 'ngeluangin', 'waktu', 'nya', 'buat', 'jalan', 'jarang', 'ketemu', 'tetap', 'jaga', 'kesehatan', 'sayang']",terima kasih suam ngeluangin waktu nya buat jalan jarang ketemu tetap jaga sehat sayang
3902,Negatif,gue suka bilang sebentar siapa yang perawatnya dan terus kan kita kolab sama advice dari ya kalau klien yang paham sih langsung oh iya map soalnya bertanya tetapi kalau yang kmpret adalah langsung komplain rasanya ingin kuteluh saja itu orang sumpah,"['gue', 'suka', 'bilang', 'sebentar', 'siapa', 'yang', 'perawatnya', 'dan', 'terus', 'kan', 'kita', 'kolab', 'sama', 'advice', 'dari', 'ya', 'kalau', 'klien', 'yang', 'paham', 'sih', 'langsung', 'oh', 'iya', 'map', 'soalnya', 'bertanya', 'tetapi', 'kalau', 'yang', 'kmpret', 'adalah', 'langsung', 'komplain', 'rasanya', 'ingin', 'kuteluh', 'saja', 'itu', 'orang', 'sumpah']","['gue', 'suka', 'bilang', 'sebentar', 'siapa', 'perawatnya', 'terus', 'kan', 'kolab', 'sama', 'advice', 'ya', 'kalau', 'klien', 'paham', 'sih', 'langsung', 'iya', 'map', 'soalnya', 'bertanya', 'kalau', 'kmpret', 'langsung', 'komplain', 'rasanya', 'kuteluh', 'itu', 'orang', 'sumpah']",gue suka bilang sebentar siapa awat terus kan kolab sama advice ya kalau klien paham sih langsung iya map soal tanya kalau kmpret langsung komplain rasa teluh itu orang sumpah
3903,Negatif,anjir kalau sudah memasuki daerah rumah ada motor di belakang langsung ngebut gabrani lihat spion kecepatan menjadi sangat kencang i could fly my heart is about to explode bcz degdegan,"['anjir', 'kalau', 'sudah', 'memasuki', 'daerah', 'rumah', 'ada', 'motor', 'di', 'belakang', 'langsung', 'ngebut', 'gabrani', 'lihat', 'spion', 'kecepatan', 'menjadi', 'sangat', 'kencang', 'i', 'could', 'fly', 'my', 'heart', 'is', 'about', 'to', 'explode', 'bcz', 'degdegan']","['anjir', 'kalau', 'memasuki', 'daerah', 'rumah', 'motor', 'belakang', 'langsung', 'ngebut', 'gabrani', 'lihat', 'spion', 'kecepatan', 'menjadi', 'sangat', 'kencang', 'i', 'could', 'fly', 'my', 'heart', 'is', 'about', 'to', 'explode', 'bcz', 'degdegan']",anjir kalau pasuk daerah rumah motor belakang langsung ngebut gabrani lihat spion cepat jadi sangat kencang i could fly my heart is about to explode bcz degdegan
